timestamp,open,high,low,close,volume
2025-05-31 22:00:00+00:00,2.1949,2.1967,2.1875,2.1895,552468.4
2025-05-31 22:15:00+00:00,2.1894,2.1899,2.1856,2.1865,591384.4
2025-05-31 22:30:00+00:00,2.1866,2.1884,2.1819,2.1834,1196413.5
2025-05-31 22:45:00+00:00,2.1834,2.1834,2.1757,2.1785,994081.5
2025-05-31 23:00:00+00:00,2.1785,2.1856,2.1754,2.1855,886467.5
2025-05-31 23:15:00+00:00,2.1855,2.1886,2.1796,2.1801,693935.2
2025-05-31 23:30:00+00:00,2.1801,2.1808,2.174,2.1742,432887.6
2025-05-31 23:45:00+00:00,2.1743,2.1757,2.1719,2.1738,493937.1
2025-06-01 00:00:00+00:00,2.1739,2.1744,2.1668,2.1683,776926.8
2025-06-01 00:15:00+00:00,2.1684,2.1711,2.1643,2.1658,739574.3
2025-06-01 00:30:00+00:00,2.1658,2.1711,2.1641,2.1697,471916.5
2025-06-01 00:45:00+00:00,2.1696,2.1735,2.1695,2.1723,304761.3
2025-06-01 01:00:00+00:00,2.1724,2.1765,2.1677,2.1765,460117.1
2025-06-01 01:15:00+00:00,2.1765,2.1786,2.1703,2.1725,363089.8
2025-06-01 01:30:00+00:00,2.1725,2.1741,2.1652,2.1655,616287.6
2025-06-01 01:45:00+00:00,2.1656,2.1696,2.1574,2.1605,903388.0
2025-06-01 02:00:00+00:00,2.1605,2.1606,2.1499,2.1499,1317295.9
2025-06-01 02:15:00+00:00,2.15,2.1597,2.15,2.1583,274872.6
2025-06-01 02:30:00+00:00,2.1584,2.1621,2.1584,2.1602,397662.3
2025-06-01 02:45:00+00:00,2.1602,2.1643,2.1566,2.1594,357356.8
2025-06-01 03:00:00+00:00,2.1595,2.1605,2.1514,2.1537,565538.8
2025-06-01 03:15:00+00:00,2.1538,2.158,2.1495,2.1551,548348.7
2025-06-01 03:30:00+00:00,2.1552,2.1617,2.1551,2.1613,333797.8
2025-06-01 03:45:00+00:00,2.1613,2.1649,2.1613,2.1637,548940.3
2025-06-01 04:00:00+00:00,2.1636,2.1638,2.1583,2.162,203816.1
2025-06-01 04:15:00+00:00,2.1619,2.1662,2.1617,2.166,262775.0
